num,title,label
1781547,트레이더인지 뭔지 모르겠고 숏을 왜 쳐 치냐고 그러니까 ㅋㅋㅋㅋㅋ,
1781549,2022년에 비트코인 3억 vs 월드컵 한국 8강진출,
1781551,루나 이 씨발련은 진짜  ㅋㅋ,
1781565,위믹스 호재,
1781572,솔라나 << 개썅년,
1781573,연휴내내 이더리움사라고했다,
1781593,위믹스 호재 떠도 6천원대 떨어질거다,
1781606,솔라나 요걸 먹겠다고 난리부르스 떤건 아니제?,
1781615,이더개웃기네 ㅋㅋ,
1781617,플로우 ㅈㄴ 올랐으니 개폭락 하겠지?,
1781628,위믹스랑 믹스마블 똑같은회사임?,
1781635,이더클 넣는건어떰?,
1781636,솔라나 개수작 하루이틀이냐,
1781643,솔라나 이더리움의 2천배 처리속도라는데..,
1781649,랄로피셜) 비트무빙 좆같아서 선물 못해먹겠다,
1781656,예전에 칠리즈랑 헤데라 둘다 병신이었지,
1781689,그냥 깔끔하게 비트 움직임 예측해준다 ㅇㅇ,
1781694,테슬라 비트코인 전량매도 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1781698,아이 세이 하. 유 세이 락. 하. 락. 드랍더 비트 ㅋㅋㅋㅋ,
1781716,이더 롱 잡으면 되냐,
1781734,오늘픽은 플로우다,
1781743,솔라나 풀숏20배박는다,
1781754,솔라나 다음주자 폴카닷 간다,
1781755,루나 기술적 반등 오고 야금야금 빠지는데??,
1781769,루나 대운지 하겠는데? 50달러 깨지면 튀어라 진짜,
1781772,솔라나 하루에 만원씩 오를꺼다,
1781776,이더344에 개같이물림ㅜㅜ,
1781778,솔라나 하따 잡 초스켈핑개꿀이노,
1781785,솔라나 9% 먹는중인데 안산 흑우 읍제?,
1781786,솔라나 매수할걸 ㅅㅂ ㅠㅠ ,
1781798,싸이클럽 뭔일있냐? 왜갑자기 개같이상승?,
1781800,미국 11시 30분 나스닥 개장이넴 과연 두근두근두근,
1781814,솔라나ㄱㅅㄱㅅ,
1781816,이더가 새 대장이니깐~~~~~~~~~~%%~~%,
1781820,"씨,,발 솔라나 평단28 인데 가망있냐?",
1781840,솔라나 풀롱쳐라,
1781857,디센 - 비트올라도 왤캐 가만히 있냐,
1781858,이더 ㅅㅂ 왜케 잡코처럼 무빙하냐,
1781861,이더 새대장 갈끄니까~~~~~~~~~~~~~~~,
1781862,플로우 아까 쏘더니 왜 떡락함? ㅡㅡ ,
1781863,디센 비트오르는데 왤캐 못가냐,
1781865,무슨 일이 있어도 이더리움은 ,
1781872,솔라나 신이여 제발 설날 개떡상 빔 보여주세요.,
1781892,아 솔라나 행복회로,
1781904,타이밍상 비트 내려가야하는데 지금 왜 오르고 있노?,
1781918,위믹스 기사새끼 일부러 누르는거냐?,
1781928,불장인데 디샌박 위믹스는 왜 ㅆㅂ 저꼴이냐,
1781951,솔라나 ㄹㅇ개미쳤다,
1781952,솔라나 타라,
1781954,위믹스 고래 십새끼들 ,
1781957,ㅠㅠ 솔라나 신이시여 가즈아---♡♡♡♡♡,
1781958,22년 대장은 이더리움이 될듯 ㅋㅋ 호재 죽이네,
1781966,솔라나 호재가 먼데,
1781972,걱정마라 이더리움 150만원 간다 ㅇㅇ,
1781981,솔라나 폭동이야?,
1781987,솔라나 트윗 차세대 가맹점 결재 솔라나페이,
1781990,내가 말했지 ㅋㅋㅋㅋ 이더리움 팔지말라고 ,
1781991,솔라나 트위터에 방금뭐 올렸는데,
1781997,중요) 빗갤러 퀴즈! 이혼할때 비트코인도 재산분할 해야할까?,
1781999,씨발년들아 솔라나 빨지말라고,
1782001,애들아 비트 상승하면 제일 먼저 타야할 코인,
1782003,하락장끝났나보네 비트6천까진 일단 타라,
1782007,ㄷㄷㄷ 솔라나트윗 할매순대국 결제 가능 떳다,
1782010,위믹스 씨발아 아니 비트오르는데 뭐하냐?,
1782012,솔라나 롱50배,
1782013,솔라나 풀롱 치라고했다,
1782019,솔라나 너무맛있고ㅠㅠ,
1782029,아 니어말고 이더에다가 4천박아놓을껄껄 시발,
1782031,솔라나 요약,
1782034,할매순대국 솔라나페이로 결제시 깍두기 무한리필 ㄷㄷㄷ,
1782041,솔라나는 그냥 불장 시작을 알리는 따까리인데,
1782043,이더 1억 갈끄니까~~~~~~~~~~~~~~~,
1782045,솔라나 에어드랍 홍수나는겨???,
1782059,솔라나가 이더리움보다 처리속도가 수천배 좋아서..NFT 각광,
1782067,근데 비트가 가는데 알트가 안가는건 뭐야??,
1782069,2년전에 이더 50 사놓고 심심할 때마다 구경하는데,
1782072,코린이 질문 솔라나 에어드랍,
1782081,솔라나 30층 언제오나..,
1782084,이더 오늘 많이 올랐네 ㄷㄷ,
1782086,솔라나 오늘 래버 20밖에 안당겼는데,
1782097,솔라나 너무 달리넼 배아푸다,
1782099,솔직히 솔라나 몇까지 오를거같냐,
1782117,솔라나 에어드랍이 뭐냐? 뭐주는데?,
1782122,솔라나페이출시,
1782126,업비트는 마로 왜 들고있는거야???,
1782130,솔라나 김치머니 쏟아지자마자,
1782136,비트 손절하고 솔라나 탈까,
1782142,저 초딩인데요. 비트코인 주식하면 몇프로가 이득을보나요?,
1782148,솔라나 머하는 씹스캠 코인인데 저렇게 올라여?,
1782152,이더 대장 나가신다 ~~~~,
1782167,솔라나 지금 타면 늦어?,
1782185,흔드르라 비트야ㅋㅋ,
1782192,리플 무빙 진짜 씹애미없네,
1782221,솔라나 기사중 일부,
1782254,나스닥 운지하니까 비트코인도 운지하네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1782264,완전 그냥 비트코인 개ㅂㅅ 됐네ㅋㅋ나스닥이랑 똑같이 가네,
1782269,대운지면 솔라나 사라,
1782273,올해 비트코인 개당 2억 넘는다!!!,
1782277,리플 들고 있는 아주매미들 졸라 많은걸로 아는데,
1782279,솔직히 이더나 솔라나,
1782284,나스닥 빨간불 들어오면 무조건 비트코인 오르네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1782288,애초에 비트가 왜 나스닥 따라가는건지 별씨발ㅋ,
1782309,나스닥 반토막 날건데 비트도 지금 씹고점에서 물량 넘기는중 ㅋ,
1782314,알트가 씹스캠이긴 해도 비트 선물보단 쉽네,
1782317,헐 도지 1065원 뭐냐,
1782329,나스닥 비트코인 디커플링 나올때까지 코인 할 이유가 없음,
1782335,이정도면 나스닥 따라가는게 아니라 비트=미니 나스닥 아니냐?,
1782370,ㄹㅇ 씨발 나스닥 봤다가 비트 봤다가 이게 시발 비트코인이야 ?,
1782375,아니 시발 플로우 애미 디졌나 진짜 ㅋㅋㅋㅋㅋ,
1782384,결국 랄로 말이 맞앗네 요즘 비트무빙 좆같아서 선물로도 돈못범,
1782404,속보) 미국 비트코인 규제안 발표,
1782447,솔라나14까진,
1782449,알트들 비트 눈치보는거 귀엽네 ㅎㅎ,
1782462,이럴바에는 비트코인 상폐하고 마로코인을 필두로,
1782514,나스닥 차트 보면서 비트 숏으로만 단타치면 된다,
1782532,17살 급식충인데 비트코인 수익률 평가좀.jpg,
1782544,위믹스 병신련아 디샌박 따라다니는척,
1782548,솔라나 꿀잠 조언좀,
1782550,솔라나 18퍼 이득봤는데,
1782560,위믹스 병신련아 왜 안가냐고,
1782588,위믹스 쏜다,
1782592,개븅신이네 비트는 올라갈때 알트 존나떨어지네,
1782596,근데 도지물린애들은 기본 -50퍼냐?,
1782600,솔라나30층에 사람 있어요,
1782608,솔라나페이로 수억명???,
1782619,솔라나 쏜다 ㅋㅋㅋㅋㅋ,
1782620,오랜만에 도지랑 비트 차트비교 해봤는데 ㅋㅋㅋㅋ,
1782624,솔라나는 신이고 우린 노예,
1782627,솔라나페이 수억명이 쓰면.. 솔라나코인은 대체 몇개씩 나눠갖는거여?,
1782632,안녕하세요. 저 초딩인데여 비트코인 이득보는사람이 몇프로정도되나여?,
1782650,근데 솔직히 솔라나,
1782662,위믹스 이 개병신은 답없는 새끼네,
1782664,솔라나 지금타도 안늦었냐?,
1782676,솔라나 뭐노. 106불에 현물 사놨는데 갑자기 오르네,
1782678,솔라나,
1782683,박도지 홍보하는새끼 저거 수작업으로 하는거임??,
1782692,솔라나 페이보고 풀매수,
1782701,솔라나 물리는 애들 특,
1782705,솔라나 25층에서 폴리곤 팔아 물타서 17층됐는데 감격스럽다,
1782710,저게 폰지사기지 ㄹㅇ 비트 ㅋㅋ,
1782713,솔라나 졸라쌀때안사고 오르니까사네,
1782723,■ 솔라나ㅡ매수하고 디비자라~ 아침에 15만원ㅡ돌파한다■■■,
1782725,솔라나 바닥에서 이제 20% 반등 ㅋ,
1782731,솔라나페이 카카오페이 처럼 되려나,
1782744,솔라나 미친놈,
1782750,500테더 개달달한데,
1782759,에이다는 이제 끝난거냐? 이오스 보는 거 같노,
1782766,플로우 이거 빼야하나,
1782767,솔라나 자고 와도 되냐?,
1782768,솔라나 타라고 대줘도 못먹는애들 뭐냐?,
1782771,플로우 왜케 못쏨?,
1782773,솔라나 이걸 탈출시켜 주네,
1782777,이더리움 잘 방어하네,
1782785,솔라나 6% 수익중인데 어떡하지,
1782797,솔라나 왤케 쏘냐,
1782801,이오스 존나 개패고 싶다,
1782817,솔라나 지금 롱진입 ㅄ VS 지금이라도!,
1782821,솔라나 이 미친년 어디까지가냐,
1782839,솔라나 30만간단다 ㅇㅇ,
1782860,솔라나 최고 20퍼 상승찍고 17-18퍼 상승으로 마감될거같노,
1782872,진짜 비트 지 ㅡ랄하네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1782876,솔라나페이가 뭔 큰호재임 ㅋㅋㅋㅋㅋㅋㅋㅋ,
1782884,"솔라나평단115,500",
1782886,봉신들 아직도 솔라나 안타네,
1782891,애초에 솔라나 씹근본코인인데 ㅇㅇ ,
1782895,솔라나 팔고 다시 타야됨?,
1782910,솔라나가  쏠라나?,
1782919,월가 씨발놈들 비트 초고점에서 뜬금 나스닥 내리는거봐라,
1782927,솔라나 개처물림 씹련아,
1782935,위믹스 씨발련 손절치고 솔라나 탔다,
1782941,솔라나평단11만원 끄적여봄..참고 ㄱㄱ..,
1782944,솔라나 85층이다 구조대좀,
1782968,위믹스 병@신새@끼팔고 솔라나타니 푸근하노,
1782981,아 ㅈ같이흔들어서 익절했네 개 ㅆㅂ 비트 두번다신보지말자,
1783001,솔라나 30만원일땐 비트 8천만이였다 게이들아 ㅋㅋㅋ,
1783009,솔라나 페이가 왜 호재냐,
1783018,솔라나 이제 안오르네,
1783030,아직도 솔라나 떡상을 의심해???,
1783048,솔라나 페이 << 이거 역대급호재인거 모르는 흑우없제?,
1783053,솔라나 129000에 애개뤼 쩌억,
1783057,솔라나가 10만원 11만원이었는데 안 산 호구 없제?? ㅋㅋㅋㅋㅋㅋ,
1783061,솔라나 더 솔라나?,
1783062,솔라나 선채로 뒤짐 ㅋㅋㅋ,
1783074,솔라나 30만원까지 간거 다들 기억하지?,
1783077,와 시발 비트코인 진짜 왜이렇게 급상승 하는거냐? ,
1783078,쥴리법사가 비트 1억간다함,
1783090,솔라나로 숏 잘 발라먹었다 븅신들 사줘서 고맙다,
1783095,17살 급식충인데 솔라나 이거 사야되냐? ㅅㅂ:;,
1783114,도지 떡상,
1783125,헷지수단으로 한 0.2 비트코인 사려는데,
1783134,이오스 어찌 생각하냐 ,
1783152,이오스 비트sv는 망한 이유,
1783155,이오스 얼마물렸냐,
1783160,솔라나 반등 너무 달다 ㅋㅋㅋㅋ,
1783261,솔라나,
1783263,쓰읍 하....이더리움 오늘장 예상,
1783275,솔라나 팔자마자 2000 원 올랐네,
1783361,솔라나 이 시발 왜이래,
1783363,솔라나 한번만,
1783374,위믹스 물타야 하는데 아직 쏘믄 안되 ㅜㅜ,
1783377,리플은 진짜 독보적인 개새끼 다,
1783385,디카르고 코인갖고있는애들은 당장 시장가던져서 팔아라,
1783394,솔라나페이 구매영수증이 NFT,
1783414,솔라나 존버~,
1783418,니네그거아냐 1월달에  마이크타이슨이 솔라나 몰빵한거,
1783422,이더 317,
1783426,플로우 갑자기 와 쏘노...?,
1783433,디카르고 코인갖고있는애들은 당장 시장가던져서 팔아라,
1783440,마이크타이슨이 솔라나 샀다? 끝났지뭐,
1783467,솔라나페이 미제여?? 카카오페이보다 낫겄제??,
1783503,님들 이오스 5층인데 그래도 가망있지?,
1783507,솔라나 궁상 지지리도 떨더니만,
1783519,솔라나기반 거래소에 솔라나전용매장에,
1783520,솔라나 오늘은 최소 50퍼 오른다,
1783522,와 솔라나 이거 운만좋으면,
1783533,경축] 비트코인 10일 연속 양봉 ㅋㅋㅋㅋㅋㅋㅋㅋ,
1783535,솔라나 사자마자 물림 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1783537,솔라나 땜시 외제거래소로 가야할 판..,
1783538,ㅇ ㅑ 지금 코인쌉고수 친구가 솔라나 드가라더라,
1783565,솔라나 급락? 워낙 움직임폭이 약해서,
1783581,위믹스 며칠간 음봉이냐 개씨발람아 비트도 10일연속 양봉인데,
1783604,솔라나 이놈들,
1783606,솔라나 고래들 얼마나 해처먹으려고 ㄷㄷ,
1783608,ㅅㅂ ㅠ 위믹스 드디어 양봉가냐,
1783615,카카오페이보단 솔라나페이가 더 최첨단,
1783624,위믹스 미쳣네 ㅋㅋㅋ,
1783633,ㅅㅂ 위믹스 드디어간다 금일 2000% 간다,
1783634,위믹스 진짜 맨날 용돈주고 죤나달달하네,
1783637,솔라나 꾸역꾸역.. 넌덜머리,
1783647,도지코인 맛탱이 갔네 ㅋㅋ,
1783652,카이버 시발놈은 왜 맨날 양봉이노?,
1783658,죽겠네 아주 그래서 비트방향이 뭐냐,
1783661,솔라나 음봉매수 양봉매도 하루왼종일???,
1783668,솔라나 25층 오긴 오냐,
1783670,이클개쏜다 ㅋㅋㅋㅋ,
1783673,위믹스 폭등하는 이유,
1783677,위믹스 죽은자식 이라  했던 넘,
1783686,위믹스 2월에 소각잇음?,
1783688,지금부터 비트코인님의 장례식을 시작하겠습니다,
1783691,위믹스 상투잡고 물린새끼들,
1783693,아 비트 개새끼가 쳐돌앗나,
1783696,위믹스 소각을 왜한대냐? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1783699,위믹스 곧 실적발표땜에 뻠핑한다,
1783702,이클 왜 지랄이냐고 시발년들아,
1783707,이더 250에 입벌리고 있으면 가능?,
1783714,이클 다시 20만 찍으러 가나,
1783718,쓱페이도 없는 새끼들이 뭔 솔라나페이 타령이여,
1783722,단타쓉꿀 디카르고 코인 109원에산후 110에팔면 바로1퍼먹음,
1783725,이클 오르는거 보니간 비트 하락 오겠네,
1783731,이더리움 악재 뜸,
1783732,ㅋㅋㅋㅋㅋ작년 이클 전설 재현하자~~,
1783735,위믹스 털린사람 손ㅜ 며칠내내 떨궜으니ㅜ 버틴사람잇음?,
1783743,위믹스 오늘은 힘이 있네,
1783744,디카르고 틱당 1퍼 개꿀맛이노 ㅋㅋㅋ,
1783746,솔라나 장투 괜찮음?? ,
1783748,낼 주식장 열리면 위믹스 폭등이다,
1783755,이클 오늘 20만원 가려면,
1783757,이클 ㅆㅂ 김프로 올리노 ㅋㅋㅋㅋ,
1783759,그냥 움직임이 다 뒤진듯 비트 1%도 안빠짐,
1783761,위믹스가 오르는 이유 주식떡상,
1783764,솔라나 지지부진하지만... 뭐... 폭풍전야라고 봐야..,
1783768,이클 오르는거보니 비트코인 졸라 빠지겠다 ㅋㅋ,
1783772,오늘 비트 40k못갈시 오늘 광고충 애미들 뒤지는날임,
1783774,"이더리움 지고, 솔라나 뜬다",
1783782,카이버네트워크머임,
1783788,이오스 이클 작년 4-5월 그때의 영광을 다시 한번?,
1783790,위믹스 퍼온군데 사실,
1783791,위믹스 위에서 왜케 누름?,
1783792,디카르고 틱당 1퍼 이거 버그아니냨ㅋㅋㅋㅋ,
1783795,위믹스 가네요 기사이거,
1783800,이클이오스 오른다 도망쳐라 ㄹㅇ,
1783805,위믹스 빼니까 가냐 시벌련들아,
1783817,이클 내가 사자마자 내려가네 ..,
1783825,여기서 진짜 고수는 위믹스 탐 ㅋㅋㅋㅋㅋ,
1783826,위믹스 또 쏜다ㄷㄷㄷ,
1783827,위믹스 지혼자 왜 가는거냐,
1783835,위믹스 오늘 20프로 갈듯,
1783839,ㅂㅅ들아 위믹스타면 오늘 최소 10프로 하방 쳐맞는다,
1783840,ㅋㅋㅋ박도지인가 지랄인가 지들끼리 홍보하고쳐있네 ㅋㅋ,
1783841,솔라나 도대체 언제쏨? 좆같노,
1783847,도지 미쳤다 ㄷㄷ,
1783848,와위믹스 역시 이렇게 화끈한코인을 타야해 ㅡㅡ 20프로까진 걍오를듯 빨리,
1783849,위믹스 부럽다아..,
1783852,이오스 개같이 부활 ㅋㅋ,
1783859,어떤 개새기가 위믹스 300원때는 소개 안시켜주고,
1783861,위믹스 내 생각 ㅇㅇ,
1783863,이오스 개새끼마냥 날뛴다,
1783878,오늘 이클 15프로 본다 이유 ,
1783883,위믹스 7700원에 좆박아놨냐,
1783892,위믹스 추세 너무 잘지키는게,
1783900,카이버 조심해라,
1783910,비트 롱 이더 롱 전부 정리 함.,
1783911,솔라나 죽더라도 16만은 가주고 죽어줘,
1783917,바이낸스 관두고 비트맥스로 갈아탄다.,
1783923,아직도 위믹스 잘 쳐드시고 계십니까????,
1783948,위믹스 뭐해 개씹련아,
1783965,위믹스 기사년아 꼭 봐라,
1783968,마이클 세일러도 손놧네 ㅋㅋㅋ,
1783987,이클 사라고 네번 말했다,
1784000,카이버 쏜다,
1784003,위믹스 기사 살인하고싶으면 개추 ㅋㅋ,
1784027,오늘 위믹스 산 흑우 형들은 매매 근거가 머임? 왜 올라갈꺼라 믿었음??,
1784057,미장 오르면 횡보 미장내리면 떡폭락 미친폰지사기 비트코인,
1784059,이클 지금 사면 병신이냐?,
1784063,이클 사라고 다섯번 말했다,
1784073,오늘은 이클인듯 ㄱㄱ,
1784081,이클싸다싸,
1784084,근데 업비트나 바낸 이런어플에 스마트폰위에 팝업으로 비트가격 보여주는,
